address,Latest Resulting Balance (Wei),lastZeroBalanceTimestamp
0x39f20db36A8f01543fB9780a4825eCF2e2781E7E,33026039310534388498887,1664073535
0x28dc7A9E306A8aDE89c756B2cd3d6C609A9A5aBA,180166228410091722684421,1650685615
0x33f78e71024291eA32aA3D2E390030931879FefE,1724680965679765406222,1710699290
0xDfed12F44b6e0B772dbC23c3dAf80019E57a7984,798321823615614596522,1692614855
0xE8c3D5Dba9DC91BD938024c8a4Bd0742b7d5B295,757572729786272959128,1682251660
0x707B59bDe61116d4B3634670E1d0b9b4a311a66A,6183514775564265496874,1717019780
0x27F8Fb98bac01ea5ba2C79ba6B369D7438cd80c9,644911708770821972975,1717681070
0x7b9C1a0ac5036229021aC317913Fe3741c8D8d8b,6698813362665820134641,1640342255
0x1D6ED6C56425457a0A31BEc79FE5E9DBBfd54226,112844373955270401502104,1711807890
0xD5cCccC0B26601c04f423b5d701c9B35d1862B33,548878774203925562,1685996515
0xab97544118197A133B74Ad5751f0Bff5c4a1D744,422628309822381192,1678743345
0x27c6C1Bb3Ca12B52EDB0D413945934823803BcC6,20666243175646799507696,1718718495
0x05D709a7197216C0F439B8edaBd4c1F900aad6dF,1315127934306746371686,1711290990
0x9a02f3D971e5060a80DD7B5C3C38ECcDdE4e71F4,834543463314112578947,1678883905
0x117b6583ED1516513aC4D9A57718044eF178De16,15530800115170531043565,1705760620
0x53Ab3B7cD7C74F3DDD8314753b5BFEcD07128e9d,1050291791193218517558,1663411730
0x6BF8445A25DD9cA788743B44Bc8CC2C4a1380d58,1565199487379193212780,1681845230
0xe41AB12Da924b54DF704B8AE64CBe548664C069A,205073865534392842464355,1656217450
0xf4062482Ef01be5Bc788CaB3a30754C7ecB82e55,629823927621314434956,1720718630
0x96EeEb5Dc841392fFd678F65Ad08862D53231196,757333230494337793795,1681854090
0xE4AeF19ef172731Cb0fB6b7909b582c6c1ce4759,28207261707595623634640,1641989975
0x43c67f20a539B7AA3A27F709c4EeCF6d7BDcD26B,11024677794866209232025,1710615820
0xA385904377e510d91B08cB1144c8800304d88D82,8758997113162187468493,1708900925
0xBB72609CB953d9E43EfDAcfb8C252154d08821dA,1255257032425241753505,1722039260
0x028e38f462058357F735457Df40cD82206D8CCE2,20733562698624029527889,1682805910
0x10B51C30E9A0eA5E0bc31af28F0583129122A398,6946113242106282962350,1705409265
0xD116F467e362c4674f95B7836946e1eE33D58aD8,47394497124165381056032,1642507690
0x25FD53b5049a6bAD4D0e41aBd6A16146c6fA05aF,757106060587746599674,1681747965
0xFEb9cAD556C53EA1500d24A70DBb820DDdE84b4F,802945615618422222237,1704024750
0x5D9613633C40a6edecEAD0e08a5c3E6d520c8643,629935461826386251175,1720650490
0x7838B2d5B68Ff26b9066Fe64Aafa343E505a4D91,7579101774763622858229,1681873535
0x729dEC78b655699E064dAD2a62fE26c2C95Ff788,2315955966355561818968,1676977340
0x56F7053A212A3e5a556e38d1dA42D2C030c4fb0d,9047861213353215241411,1670821950
0x29B8dE41BE05053f3af3725660D4FAd588A61C03,3194375822966861123369,1661278880
0xafA6Aeb62e45273fee56c927407eaa355cD66c1c,519670842978273465967543,1711709175
0xeB9b19BCEd812D21Cd2376D770701010B9aB4ECB,6595161063741832021783,1704113630
0x37d6bF7e8875137EefA8286e6AEA2cc4bFAF1247,2258240046396005028033110,1719557415
0x8E32cD84697458A93D5B36DbB01d59633b210eac,12353459348414720085774,1648741375
0xfba01440Cc9c2d299C9F2024a3D1F75A6a59F699,22397116817767813322043461,1721679285
0x0108f7a10353A500901C8b3aE6E2E0462C896663,629695070224413113464,1720784216
0x0f193b940E0E1779f09c3ce34E7f01bc8E80aC6E,14303682123108766525065,1713871055
0x822cE69816F849d0D54555Ccca5675d113f6A3EA,17723838895644777862155,1679056535
0x64bdA8fAE03772A77F34d272Cc11b3D531c7027E,22121208282852802664290,1662663275
0x04615b65C4C5df2a8766aFFf30aCC55891d58853,13130981021712979417137,1720176200
0x858D49078630dC285Eb4fbaB31Da8fBb33728df9,1306314736028119667159,1711291085
0x5438b6a880FD8Ecf7F02A358c95C4188ACEc24A6,3372305766890652917675,1675348310
0x1D6302d59f83a020E1ce5a5a2B1248026fCe4024,637970033140056088,1694803555
0xd1b800D5AFaDa5734fa21e1A3449e11aAFbfA5F7,946200628439771250676,1689730115
0x0659a83bD5d5dD71aa6ABda4C2B0A3e90b8b2629,946190530115139343574,1689732100
0x9083bAc2Ec4F8B31Ee3f23a2F5D8dbc0083DF359,27296778135028497432481,1667389865
0x11a4e2bAbb211513dFD3827b84E2833997C5091A,3726222394699057122428,1683699765
0x295AbCB5FfA68e3Cc3C3F614C54240132C40D7bD,39041474189889463405120,1668987885
0xb13d80989F7846fBA3a87125A7467a58958beB7d,4046905546468529016389,1670506495
0x3d89e4A2B872D9C6872A114f8FEC38173BFFE87C,6111576773848841659975,1664831850
0xF026e0C7eAF3FB6767FA62750298249604F6569a,638048251699154151163,1716998540
0x57Ab11d4fc158958DfAC4a8a249Bb0Cf182B4c8e,1513890191760746464231,1689756585
0x17E6728cB21AB88eEb103C3D7fc756D1FaC5193a,2632676395673537656211,1708345510
0x09294Aed6D6A18d8F2e569439117df02349C8Ba2,756976294906658897856,1681849820
0x60805f545C035Cc02164b60124240FA400f00C03,14617109221572871932678,1683575275
0x060fA66F756b442C9adB817eB72d664E56e2501A,643783821214337723283,1715945620
0x915394687C09628aD584ac6DD3902caA117C4Dc1,758330302516059232087,1681651370
0x14B3Cf5481D50A48Ad21561bA34738aED0666167,15013408585298857952648,1684049790
0x369B11490cB3d0D8ae2CBC484A04C9c42c1B5385,756851249797525346258,1681817130
0x4c3DB51769e2A4356CC908C0c32F9aBC2D882DC4,1879351236198152149608,1668940025
0xCb5C4f2f4925ff0c4E5b670172b50C78dAc8ed46,3891255874554760695233,1721748835
0x4bB9B0a8C89a50263c6E5025914A9375B5702f06,639956955996026147578,1720859895
0x085b4188CaE12cB29198a595b7bE8bF3c966ED74,4807481266858060126105,1710360550
0x646AB4E92963284880b2099920B6a7A9F277d34a,1250765243087040926991,1677319370
0xc282e8E4909C9D13896D44727BBF02F3aCB55E49,158795103545044229292699,1665655895
0xC0E17CDC9667d2b99FBA7b2270CADd2b93fA1f33,649161588870941919855,1719365110
0x88aa1E901015f0b3585af14a30764bAf17490011,1254841478448510822779,1719744445
0x61Eb3fA0401324A14Eb13b20C4be71A716c5ec56,3955676268731664385,1705234855
0x8E44DccEEe5509318eD01a71C08a8943E5334934,9484101304932856063501,1686244905
0x57A3E7088651B237Cd363d7025554A63D47fC21F,892169465653057387157,1663935815
0xC90bd18Fc97e7c6f900b7f9C08A03dc5A0C686D5,33343585528912381016395,1709928645
0x820F6299540e170f96A3857445b1272029afEEc3,1979666487619246071871,1709624750
0xEF33E0235570cBA1Dc2D4ad3440544b7c71869DB,386358820573952367,1690560145
0x8794C6b88e230C6c8F737580c3Ef0De8b67E2d36,7414695825744092092,1681800355
0x69Df187844CebF018d055C670386e8d954FF15A9,502783096620179959241979,1672950990
0x7046e00A9C35347389bc33E9823c7b1176dA7Eae,25295113356041558585292,1719424520
0x109a8569Ec3c370eeC008fcf06EA5671CA2baeEB,10766095349396859428079,1668100645
0x2686e0535E380f71C91Eec241D248Cc5a040eB27,632860536119974287653,1719533795
0x149E83889ad0a00196E6E9E366abB319b0392685,163368781192355649922563,1717070630
0xFA32172D73873ba947e4ea7229822e4eFB84347D,1513890191760746464231,1689758330
0x6AD14618Ce2042E748d27043B1D9aE9c45DCD09B,33373460005546714625369,1645540975
0x12Ff909684683df68B6478d1701b26f7Be1e5B42,61602406411322776262757,1651671525
0x11c2eDA67DD366656a348562CDF166b9e7efa7F9,22520054392854173471977,1713443630
0x972f891A17402C73E76d1fD6536FcbD2b0597da8,5300062046177464108696,1719400855
0xfB00F2c1c416B0644962160AFAC2D3b7E7Bf246C,82129639639040835471964,1689398610
0xB99D1B41E38a15E7a9ef18c4fA4ad8690c8Cd50A,2583245220192435574929,1721929195
0xB22A233FA3f100fd61364431A950Ef74D3CDe690,4484829637734425215622,1712021785
0xCebA00f87E2b4e7c2318953DF2285B04218D79F8,8335795617747268563620,1665675545
0x71B8d46B1205AF325FB94ABFe4C899Fc0AacA104,1003682019523027777797,1704024805
0xFC8A2c9c2e64978b7a85b8A3a9Ea8fC839e4e130,58425031955823845667361,1698505455
0x3Ead14877E72E922e92B5Edaf9c23eeDf715dC17,29801765831964213146608,1681128640
0x199f9c0F0849162a6e2290511cbd26668Be5c354,2005340888272902918670,1638738490
0x9A71A279d15f15b1423EC7F760996E94Df58694b,21030911749253096002682,1709867775
0x796A1f2f5872fCcbDe20f3fCC00B688D7e14515E,628697842520834405244,1721216660
0x1266a3A8f8aba30E817C6d2e2412a2a4733047F7,1253291444023774102826,1719384386
0x7e7dA6E516493a1936ae647366C5534B1918e0Df,546454058109871771,1715957586
0xCb8c01E3987809e4934AF49a77FB2c838f00f9f4,457198359685930839476959,1649656140
0x83881cb8E7190D41596a3E4ac3DfCb0132F0378C,55469426992302597747563,1648256185
0x76e554C5402fDFa55329c878e96ff8c65b8e0b7f,6873357176679982774126,1707202305
0xb24e6e86FF509CfD1098BCfdE1646E95c315709c,1408317918859314245341,1677993480
0x891A57d1E66EA98E7Ddc0d09a34340284271ecFF,629974207992406795046,1720903545
0x52F622F4bFbe4b566134c1502089Eb4dbe4B5734,168239322572023162125757,1705405830
0x76851F4Fc890ea8Da0cd87489679B11e1a26fFbF,7034596837188807387,1681787455
0x2870C61ffbFD08804Cc509D756e64b1780D26EcD,765148457084135688719,1681648980
0xCb26825152dB752C6dFA53a94Ebc221C7FC16e0f,75472604303194558287618,1663538225
0xB4D06e51dd78047b108CaA77F8950Ae4C6435C5b,799731639260056914306,1692617555
0x0b69E97DC43783918bac0376BbdFDE22a6560321,2085422622753255365304786,1718125480
0x1D077595DD56637311A0B4A0e61F1B71EFF8acA1,1765185277458855238306,1681804755
0x47092a0F53bDe75DF05B88c347678bF1957a2DF8,1245162600285966366997,1722097000
0xBDc159b7A04D99841E3DA690a3E67351c0f9CB77,26318633956605243487085,1708109255
0xfd99aBC4aE3B6463F829f5571083df1a89B088a1,7573895922511832796489,1681875390
0x80C09fa2ceC7d89f16ef7e340E742c05BdceC71C,2000742347646740284881,1704805960
0x7832C0C61d8506E9F97d91186057282E4A8050e8,1513890191760746464231,1689760075
0xfb0E9743F859519AA9fA46a9f70275299E9d8263,1892381060230278687148,1689750070
0xE89527e336cD90eee855F7F872511b32a95adb27,7574945963620336459994,1681821200
0x878F2B80071764710f471164c3d1e34779114885,907167831710703669226261,1718364070
0x842FeafC4F604880419F13766488090966671555,833281913840353429174,1681657105
0xDc3fAdb82FaaD75DdaeE4dE46185481e0D02d33E,34054273452014341866457,1669114550
0x1f6161083c05C63db56174E38398911B3993c391,40172895812768741910579,1649839560
0x137507e338c3F6d9A3e4DBE4F43Af73829D349Fa,148038553706704657294936,1649700810
0x51a01787967407120A0B363Eee5F8B9Ef7486F29,2668073510664644811581,1661887340
0x787680992483439fDC0A1262Cae6cc1E55914565,1758708479325631073658,1681801265
0x74678aCaf7e0715Ed0267649CAb0EB1F3a97B0A3,7049650674680897810782,1643929455
0x698f8D3d3087C70a1aB1Cde97EFE015De5f71FFb,40603924256091079,1685124645
0xa262C24a656f74d5309dbc1588e9F7B7093F2795,3860986750769649408207,1637358650
0x11F85EE98dCCcDFf474D6552C9322e364207B97E,44036499471668823,1697379095
0x99F2828BB7DBE91326EDdcEA0AA6B767ADe5f9B6,14170039027651569772552,1671893315
0x425D9242D3548634aa10C8a5E5C8E883535d732A,1994033257722965475014,1705639910
0xbceEAbBB98D01148d76F4Eb5556621B8989c3103,757921077234976290524,1682347355
0x7Ae54cB4154c0968ef3dFb518Ef23D0EC0b09197,21161176849774413426262,1722039855
0x73c2309a0BC6f30873577266adCCD7a3d0CE1f5b,21668929522772797743228,1705772720
0x6AEa08A3Fb6D12886C564B232Cc553115C71b478,2748131626752675,1719819725
0x46907Be2F347a3d08A7e484c5b6A7fe13089cB20,46360737561507718761669,1689091820
0xC012AA5b02904fF8D8FBC3ab9e6006130d531AEA,13261790074226419459797,1687638050
0x78FF478dBEE65744fd2154a97781479a8d9C8F46,652715041926204897636,1715054485
0x38930796F455EFEEA8E3eA0a66389EAa2E424593,511050000000000000000000,1711710835
0x08B8bb3e4daD4929B47DC8cc7B5AcB6cbB557651,869857883693385129312,1704024655
0x7558899d8109D8a2CE457837ADE56C3d6eBFE90d,247535859391937780301656,1685789645
0x92Ea391A0627eA47c45D31BF9161f2E1e17449cA,66868863003296225650421,1637937475
0x976ED0D921b22bC2149b38C61846Ef12a546D6B1,1705760751042785362370,1702891760
0xDe464D9e7c2EcF2A4a4e3E2AbeA876fA3210245B,788566296845612505579,1711538830
0x760c022D96265CC476CaE0C5E85869D9fd7CcBa6,6699685246840052285982,1684353640
0xE64d8A7BF9613cc9B78347085B39474B1D1722cb,631945431960369313281,1717703980
0x86c42F5378a5c27b338Bf2e875800202d59e2DEF,93546555562311460524485,1705313145
0xE4bF09Dd20f8AB56d8A7541fcF1839a3475e1687,663669286949542786160,1720922385
0xAC62028251155930e58b0142fb92478C9EbeE6EA,1858491402386645537140,1692617750
0x198eF67E6f5A1C436C59a6b38ca84C05D9833f01,756804230942138642071,1683809985
0xDc8257c872b2094335E14EC122fAacAB590bfc2f,759550786857308480585,1715837325
0xC9941CdA007Bd7Cb9b24803d438126fc1Be4c9F0,13677488792554406075497,1716814385
0x4d101C8182C4F5AB15266Ec583d281a6F5A213cA,20758584241767868326855,1652157015
0xAE3A7eb1b9B7Eab312f4Bd9153e68A98B87271cb,5934162649414942927795,1680179405
0xAE04083de707D6EF666eE4A49b40c16Cd42fE124,7573801174061919854931,1681874760
0x3348d28CA032B9CaE803A87bB8A4808bc8bB82b1,630652356664603416620,1721159545
0x1A1c3649CbBD4624a0531f43E04C1c033D3DA75D,373176228351554937020451,1683235800
0x171692a5ad20143CD050788C731003bA22f27B78,850963476497747491579631,1680537580
0x40477316855d35035c521441D6354B264c1eDa52,5874270903933578284002,1662997380
0x35c508Ee4a299e243a610A6726369655504B467e,637527223764548461820,1716996735
0x84Fea525982Fdb9cad08CBE2E14a4D28efc65dD7,3955676268731664385,1705234855
0x2F4b53A66795B17980C0959D54149348F3A1cdd2,2397606202339625411497,1681704320
0x9C3cdd65c26Ae73908306698fE04CA13815927b9,14867327063179408934056,1669207140
0xD8A33695a83f6D15C5A5257e0EFb5f63E569f693,633387210665744617951,1720314970
0x42d076C1088E091207691CB9b4C1013753abC197,759087875245845505046,1681814690
0x5191e3d0cA870679d2E077aFF6A9604e56A2e0Dd,637328564893270813410,1717093615
0x5d14eAC1cd8Bce260EBFc0c4D9546e8b50F78508,946190530115139343574,1689737145
0xE34F64aB1281f1FA464739e7FDa532829c170b3E,653935553359096407295,1710101300
0x7C71a1Ab88d5f6b966d4E61A2e03F57bCCBFe724,41716614322630500676988,1662646100
0x238731Af7c3B617D8fD1f738f0880d3Aea2109bF,13893214392589535745050,1712856605
0x05aC7CC030cfF4f493f49664C3CeDbb8c6d11Bdb,199061103253040469293296,1717616345
0x1AF7250157121DFB6200D4ec18b94b2a9E5ae131,14428717034045849027797,1685122440
0xb53e02e40f465664e0BF166819EAeaE513E5d4Aa,3180982061048724601409,1717617920
0xF2ab9cEbc36Ccdc967bDFb9a452a06FbEdFB5DbE,15331666248100404637295,1684049750
0x6218CF7c549162BF05B94a5910eaeA054f74438f,753478828112939597248,1683976650
0xf829cD29A250501DE20c32092B94cb84D14e2ae1,74894910906349711207723,1680738750
0xAF823643aF301a9E208aA8D459dFB67f94EcA18C,251548956619660188312646,1720630950
0xaEb35889cd151654fB1a52eE3Ad536F8283E670c,121894161276461494165774,1668936710
0x02569D7d9e3bB2AE79d678C56CB9aF06d8197bfc,25416843961653008739691,1642947730
0x232306bDAE4b6Ad96b24bE38Ad732244046b3a27,312729763833391487448907,1708523625
0xEE0aC9f2beb87118Da543430Edb7b08c24c53E69,627500352017560983041,1721813770
0x2E53331381ba3CF9d68A6375A6EA37a8E0309e70,643707578320649175822,1714725890
0x296FE570FaD50D7353C0f66923f16E51B5Fe0905,95749574426571689631344,1637320480
0xa0EBcb9Aa60c4A14302F4509821384006E92788B,250440268593190805315060,1709593700
0xBc2e61822443b18070E387F045CcFAD33E6958d0,355023557388726528620729,1717778525
0xEC69717B0520C57A87F95Bcc66c35688b35BD925,2904650692511628,1720881060
0x3dF8bB5978614aa298b7e254570E57f5277496a4,1303212186928699623988,1721876325
0xeA98CE9247177489824C15d34a776696c7b3A4c0,711512163525724774384,1711538775
0xF8B42f9FE2fB2A2Cc0fA5d8f8e9D900B1FA5a1F3,7066530177496053330,1681787230
0x76293B4F526Df301036dbd905846a969Bd131d7e,9433476627190534129351,1683657300
0xA383cAD060DB81d1DBd9E6cD168E02c9f9422f22,807534713355752019735,1681830355
0xC4703593D5D154776133eD457a22f44efC8c99f2,2696797124795163861012,1714200770
0x0474B223fd8f7F8be1ca4e0907b9D836b33B16ab,757572729786272959128,1681651775
0x70f645Cf10b8277293F9Ed837dbd6dbD9a7a844F,546421511489290755,1663053420
0x9e7E612601522c9c097e9a4cC3732b9A61380814,110259581235854345929843,1679355485
0x3ba331b7026b60E5f92F5A039CdDeD8E52c90CD3,956369529085874148042533,1647873470
0x8237141D58497F55B0e68b8ea775BDEe972Fd63c,11333958616376566384949,1643626230
0x17a40AC8b3673B3750cBCcaeD7E893a32B0bF012,99058789976223373389288,1639662855
0xDd335a236D093a5527894b66eF68c968e6d93fE1,24866390040810789369673,1652860880
0x251EE05081AeDA1Fd74c58888269c6D53a9A8fca,94835904226034473367305,1646030375
0x2f793c5Df81eFAa6953DD18EE35C67D37Ee85082,728958927821113824544,1692618135
0x638bd18461e7b240101D7C9C1EE19CF49E268579,25479306944098856232933,1722136490
0x07BB55BDcD789d582D8c02828C6b15cb46c119da,3814979262111282299320,1675611020
0xf872DCEfFc20Ef1198223309Da0BBAB4068082E8,2632019265723748040471,1708345420
0x9dece60191A7e8cA462Ceb351CBF1bd2Ba88b184,2638354468072404283053,1666264725
0x1eD3aeAb0a0e6AC1222dcC45BaE23CdD09C14A55,1892167628293460673286,1681945905
0x1D2CE35AF474619fFcB39DAF728138620429F4d4,448410892548977937,1693597625
0x6B9eC6E11daa2737febc7Ffd437338c3925a634e,2155494123559854762399,1705823350
0xD10D68fF13a1977250F91948f3b6Aa3a559057Fb,1075518534551421642348409,1700062690
0x84AAb229B1789B32aAb5848D53a257699aeD432E,616852255839690108006300,1715006020
0x92A1B131C65FE6F98b1794A84B107D30591223F3,106838680165106371255051,1671559065
0x30E835752181f69f3D486d45E181c79a28D172Ae,30202627694683438618553,1663017470
0xD269d1af98D27B76a55D2bE4e829e7cCF5f9223D,8832735986051319416341,1656990680
0xA6dF16898925855860c4aAC784EF5e173b292aDA,69769149907564495756941,1638541105
0x3C602f39456B939368a26f30e5fB99d5bC8E39E8,130629570677433352904882,1664380830
0x229c0dcB9687a31dD08fcDc3956cb52134B90c9a,784161642743489434558,1692616830
0xBCe9f1F12f26606B79f462EEfB72152d807f9F84,1264753565507238107775,1718339830
0x0d69c7d12ff6BeC87AE5E7e3AC29a71F7Fdefa20,1765208081385437528917,1681801490
0xA0934C9330f85Bbb035D2a8b248Ea529bE77e39d,1198757067156949734098,1667658685
0x6E7C9Fc8fF89274b999e3D0Ba3E83A6a09A8816D,1892362739700933080288,1689751415
0x62440301842152aB442D02e36909337D1AA79F5F,1353074304536256875144,1714083840
0xF275FfC982b0521506fCfc455056C52a7a293eca,111688572180651272503947,1686248995
0x69f0306303f8B37e1cb5827711792505A0123f8f,1316963545053639492663,1679747625
0xC8A84762188E695C930b9bF26A2534794ce0eC04,7034596837188807387,1681787495
0x7cFea49a8845c1B0Cd390a5Eef41f85fA5a96F3d,295675531406691961105308,1712844775
0xAdd916054C465dad9E185A7BaE7a15Abe72812Dc,18491200662936416648004,1682777915
0x38a29c4b2B949b5d7af79002F9Cb93980Ac505B1,992773315503299564413,1638994305
0xd96e5fE51862D65e92146534292F402529229FfA,4919808245326815328125,1641392000
0xc350a0A827b0254a602c0d8946CB81f0D0df5a8e,117109497519740448544933,1681435265
0x47Ab81f131fAffe867393c45F4c6435C868DfCC4,62669834883942490321692,1683718250
0xCd0B214F238dD308C4f6554BA19a65d8c0aaaB8C,65396650230298132015146,1640029930
0xB31B30B2F4472815eABf5034F956cFEA6DEB3DC9,1662413629080872997643,1709993595
0xc2717AC84982b78B742E364bD20c5DF170D2762A,1515145459572545918,1681648920
0xfda6dBFD823e795e982Ab342aa7a5d41B07B5dfb,635357267730286706306,1717995455
0x50860DEDc6881D849F56291b337437dfA8bDC4D8,717837760927457006729,1715322345
0xe0bb0bA968004663dc45C8C99B4691be0b50E57D,5369973832996794458770,1703709260
0x8a3cd04dC61c990d51626233d785590672de3bB5,633588764618166026332,1719595360
0xcE9ccebAC1D161E1D6333609a3528B6450e36b15,338810120882572506290040,1706185200
0x9f9d651050E2E3A7b49Dc196c43540c64cb42A46,19947598797087663994523,1684743085
0x37EF7b36D3E33b2708A8687E94b58D58ed59d2dD,69935885851341496676088,1710210055
0xd5FbDC8158C8f5422c01254b66775CbC716A3d60,1130984745955225917177,1682395155
0x1F522f0B05a2D085345904001eC4e8E4160996e2,168000000000000000000000,1712845410
0x5693C717FAD3e825a76BeA5E80B2F2D36f3ce04A,1858491402386645537140,1692617350
0xDB59a2A410fcD72CB64724389Fd8Ad20A4132Da1,4805211181043950983319,1671705065
0xe20d86B1f7c56bEC0B0Af82107DE49665E26c07A,2365318838726225034314,1665365240
0x8A2AdcC75B695ee4F19deFFc5c87acb86f151f2A,12196603121463168396247,1665450115
0x33dAd46C248a8A7125b5240Ad4e23667C967321d,111667603208001664573593,1705499520
0x74c333dD7ED5D1bb48b1192b887078FD66D1c1F3,14064036315537398033477,1648941025
0xe34edeC138f9db97Dd0c2d735A35f08f1366D2C7,11797960392423383953779,1644524555
0x7f7AF6cb36aE63EC190b723a8fB87C1C7F0f5aED,946190530115139343574,1689736985
0xf07e6361128a66D3bA49Ff7d41Be77E073BfFF28,428579508427281438,1694210635
0x016e6D783C281D83dd4c8517FF21Aa9053989d1F,757912627829891608012,1682347720
0xd0e03d727FFb115f95bB16A6ae2ecF4E00a3FD47,12841125921271433627216,1676997500
0xacdfeA912C80d374edc0ca2E77dDDe6B6013E900,758286541594721620548,1681823695
0xB75fad698dEeDB3332489205e9d6E1f8D8DF6C62,7424383438095542534,1681800790
0x534d35B949112d9Efc84A62be0D696b230dA0Ce2,743823619860711818078,1703878790
0x67Ac377cBDd8EA9115D7e7824801D948Ba871dfD,66337413499115362917942,1703427515
0xb1cDA9a6a2F53eDFFBd9D56447A6a7a9A09DF546,5862099653473524034490,1667087850
0xaCCF78b8823DC3ed737CDB260367b0F44AD6C991,19088840922565617455287,1717599720
0x7311Dce924121614642B2C4F03C34a4F7c5fAbD4,640574668694313891148,1717784165
0x5EBC3E82aD33Cbc1654559bb0827F42Cc9d0fb95,3569221646343063202154,1710367580
0x8b9E27e26A4A3f3C614cb14E55bd161Ca5082248,142456378145183004590483,1710186310
0x01C58d8ccA775Dc7bF918E125025FBd351F10BEc,10460727138760051942235,1657391905
0xd1aaDDe532C93D39bd96629CB268bC159B1b8B80,90202556971389414011379,1664540365
0xb16398c0698149Ae6EC342614830bC0511b83CAf,154488845176714394879969,1710244970
0x4Dda16e9F894771b7202009c2dE772e45A0d5714,757563837950387339675,1681649525
0xf049b709436657Db49Ab357A4079f5890a58715A,17835911710417133956635,1718377937
0xB1bF52b7ECb0784F07D47934068E1b5bfd3fa86F,3784762120460557374297,1689747660
0xaE83BCcB4521b2e2a430C9F03Ca0E6F0D51DCA04,7573043945390247997317,1681874445
0xa39A3674d6aF14063126165bD7B7bE1b64eD159C,3195227181148481095304,1657794760
0xe3eDad12fc2bD3d0c29c5948080e5a29AF73a6F0,1299212030466147537415,1662698405
0x68E065f287732fBD2A871aeF1bF21fDA45cE2c54,55265746113771742454548,1648256245
0x315cD2FD8E2CE272fa777699b2c86A70349Dfd3B,636515624307710556000,1717773220
0x91eb5C67fCB5af60fc0C976Ff2B06ba9EB20D2CB,23975464899612292030039,1637337370
0x3D018fd8E2FA37747a45d55F418d59b9A6149205,2399075446977679502131,1646409590
0x96C942BcE20B47ab52Ab0cBEaa39CF4E7c087800,89315966799654,1715854185
0x17c8cF0522e07D1251455abaA22F119Af30718d1,11610250612215536332446,1638998900
0x4b16fE31F92A5EFe71162E1Ef24Aa12F0Dbde43c,917414730503665563328,1718006650
0x9d21Aabf392C88c63b85A9f385d06074511cb87B,730744492837117694997508,1709117875
0xAac2eD3721A735c3C0a637A944ADe2Afb33150E5,2485585017062585141469,1667890505
0x1dD4D13955df7Af6A5F75B9240B95D23774D26f3,109524943966658540443456,1678001450
0xB40cc9A8fc8096bBF06e6653F12285f639242594,2091890473375831675425,1666299635
0x99BEBcf85B9ec82287650a5c630EBa7fe37089a5,79954912101207235,1719991839
0x79a228A7b63CAc27dB9eBa70a51c0ab5D30ce214,631067000000000000000,1720804335
0xd78AB887A33EaC829B0DDE8714f79276E1255028,351183988480568,1713187245
0xa3664867Ff06f27FE88961eD58d55011E959Da6E,7066530177496053330,1681787160
0x3992fa327F702D577FC5551A9f2b3846543aDC8d,15246412560017908815890,1675709765
0x5947eb1b44A88C57F84355d049d5175Ce52484ac,1354609712823125093413,1661199750
0x1B0554FFdee832389e70F36E50F13D868Cef277a,2972218961213689777626,1670860725
0x59d0121804F65BA5DaEa166DA112175ade6E1f5c,894036386566060677963,1673870530
0x5454D45189E3b5D5b519a5543c40fD7D18b2d641,2630722285882133495373,1708343030
0xe7aBEfBb7797D20F46ab31b41845Fed8fe46750a,471882878312448,1714119115
0xF6f727dd4d71825017Be41C37eA6b14965d16f6e,1253595509454525205942,1722181455
0x2Cd27a121Db4c7cb91b47843e96EE26923C03c84,17503076082958999320386,1682368425
0x38C9CbEdc1cf5DF8334214c4F1705758246B00fe,42392267734885454,1676078020
0x4De4960205Bd2AC24b0c89225b20c52b45743f72,7034596837188807387,1681787365
0x7934e3a40017D93770010146FcDbd311b0413d91,646225718128189210295,1713884945
0xd755B5EE4DcB2e3F5cf762f21Cd50d5C2751eDB9,639462864488977031234,1717565390
0xf3fc4a58c3C362241ccb48e23812877Ec2ecdD21,5171304065301472798157296,1685717260
0x9D2eB2fa842706673FbC518A85F5978753f3ce5b,116646779987068922662178,1722267505
0x93D490a740b02b227980cd0474BA196c63607380,1513890191760746464231,1689758680
0xA5D1B502f0619a3077fa1470A8bEBe080199A893,179820221898633464503008,1709820375
0xD4A19eae8246b8BC3003b4605E028f545cF74AA0,2801816809283958950252,1679491370
0xDDe075581C6F142923F06116fb2a1d67cddEF729,1003682250481459647131,1704024460
0xD4d59ba36f8A81Fbc8BE4473A0651c05BdEb54f1,14016793626032076510439,1677155460
0xE960425e768CC23DFda335c1Af69bB4554774708,812825233111726227333,1671657330
0xeb5B080fc1F4a2502f09D5e5AcA26E098242e21E,4584099978669669667444,1709455135
0xb7e16986569FE6a25be81140332CE06C2eDC87e0,2399096832001501295135,1646409120
0xdA2ED0E729C2fe4fB63427d317Bb8e3E6Efa6A3B,3614370484545981,1717854745
0x2457D1DEb7c6B92931b944FB9F39dA2FEEe15be4,203350605706722920360032,1681666670
0x398A82244Dd44A61367366b5e55D084BfD19E93C,82362667014783298617402,1681690530
0xF93d3EC6A1638C51cB0025B1CF5F00eBF5b62aEE,101225230494040565616713,1677455005
0x3087d104F4652AAF3472e419b0e6200179F3297A,104742451399372985976544,1706140300
0xa72B2691AF83175BE8e625FBc6A41dd4439934D2,2831499939922267836552423,1705918300
